trial	hash	status	op	score	ann_sharpe	hold_sharpe	ann_roi	max_dd	win_d	improvement_pct	profit_target	stop_loss	apply_dtes	apply_tiers	apply_sides
17	2297330	discard	rand	10.8946	10.906	11.220	56364.62	0.03	98.78	-2.8	9999	200	0,1,3	aggressive	put
18	794579c	discard	rand	11.4558	11.456	11.220	56793.52	0.00	100.00	+2.1	9999	50	0,2	conservative	put
19	cc83cab	discard	rand	10.8804	10.960	11.220	57691.56	0.22	99.39	-2.3	9999	200	0,2	conservative,moderate	call
20	4d70cb2	discard	rand	11.4558	11.456	11.220	56793.52	0.00	100.00	+2.1	9999	50	0,2,3	conservative	put
21	697e5c4	discard	rand	11.6285	11.628	11.220	56931.89	0.00	100.00	+3.6	9999	150	1	conservative,moderate	put
22	bbbe8a5	discard	rand	10.6256	10.644	11.220	55647.48	0.05	99.39	-5.1	9999	50	1	moderate	call
23	5bf347d	discard	rand	11.2199	11.220	11.220	59573.74	0.00	100.00	+0.0	9999	300	0,2,3	aggressive,conservative,moderate	call
24	29b441f	discard	rand	11.2199	11.220	11.220	59573.74	0.00	100.00	+0.0	9999	9999	1,2,3	aggressive	call,put
25	210d3f9	discard	rand	11.2199	11.220	11.220	59573.74	0.00	100.00	+0.0	9999	9999	0,1	aggressive	put
26	954c0dc	discard	rand	11.1862	11.190	11.220	55867.12	0.01	98.17	-0.3	9999	150	2	aggressive	call,put
27	7d330d6	discard	rand	10.5321	10.616	11.220	47905.28	0.24	96.94	-5.4	9999	150	1,2	conservative,moderate	call,put
28	4f4e89e	discard	rand	11.2199	11.220	11.220	59573.74	0.00	100.00	+0.0	9999	300	0,1,2,3	conservative	call,put
29	fcc3786	discard	rand	11.2199	11.220	11.220	59573.74	0.00	100.00	+0.0	9999	9999	0	aggressive	call,put
30	795a663	discard	rand	10.5372	10.715	11.220	49227.62	0.50	97.86	-4.5	9999	100	0,1	conservative,moderate	call,put
31	1291663	discard	rand	11.2199	11.220	11.220	59573.74	0.00	100.00	+0.0	9999	9999	0,1,2,3	aggressive	call,put
32	43bcc5f	discard	rand	10.8485	10.868	11.220	55361.22	0.05	99.39	-3.1	9999	150	1	moderate	call,put
33	4df8b18	discard	rand	10.5226	10.543	11.220	52674.96	0.06	97.55	-6.0	9999	150	1	aggressive,moderate	call,put
34	b2c2a5f	discard	rand	11.2199	11.220	11.220	59573.74	0.00	100.00	+0.0	9999	9999	1,2,3	moderate	call,put
35	2396921	discard	rand	11.2523	11.257	11.220	56133.35	0.01	98.47	+0.3	9999	200	2	aggressive	call,put
36	baf6d90	discard	rand	11.2199	11.220	11.220	59573.74	0.00	100.00	+0.0	9999	9999	0,2	aggressive	put
37	35174ec	discard	rand	11.0251	11.025	11.220	56432.96	0.00	100.00	-1.7	9999	200	0,3	conservative,moderate	call,put
38	36538f7	discard	rand	11.1986	11.199	11.220	57205.97	0.00	100.00	-0.2	9999	100	3	aggressive,conservative,moderate	call,put
39	27c1f56	discard	rand	11.4821	11.482	11.220	57366.17	0.00	100.00	+2.3	9999	100	0,2	conservative	call,put
40	54601c0	discard	rand	10.2596	10.450	11.220	54456.77	0.55	98.47	-6.9	9999	200	0,1,2,3	conservative,moderate	call
41	83c9a8f	discard	rand	11.4821	11.482	11.220	57366.17	0.00	100.00	+2.3	9999	100	0,2	conservative	put
42	81a2a0a	discard	rand	11.2199	11.220	11.220	59573.74	0.00	100.00	+0.0	9999	300	2,3	aggressive,conservative,moderate	call
43	ac9ac8f	discard	rand	10.9586	10.968	11.220	57657.35	0.03	99.69	-2.2	9999	100	2	aggressive,conservative,moderate	call
44	764426b	discard	rand	11.0813	11.081	11.220	56399.79	0.00	100.00	-1.2	9999	200	0	aggressive,conservative,moderate	call,put
45	491ac73	discard	rand	10.2178	10.406	11.220	45034.86	0.54	92.66	-7.3	9999	150	0,2	aggressive,conservative,moderate	call,put
46	d8b948c	discard	rand	11.5988	11.599	11.220	57437.19	0.00	100.00	+3.4	9999	50	0,1,3	conservative	call,put
47	3ad3a12	discard	rand	11.2199	11.220	11.220	59573.74	0.00	100.00	+0.0	9999	9999	1,2,3	conservative,moderate	put
48	59d7d3e	discard	rand	11.2740	11.275	11.220	55173.83	0.00	99.39	+0.5	9999	200	1	conservative,moderate	call,put
49	d71e838	discard	rand	11.2199	11.220	11.220	59573.74	0.00	100.00	+0.0	9999	9999	0,3	aggressive	call
50	ddf8f86	discard	rand	10.2244	10.366	11.220	54043.88	0.41	98.17	-7.6	9999	150	0,1,2	aggressive,conservative,moderate	call
51	88e93ca	discard	rand	11.2199	11.220	11.220	59573.74	0.00	100.00	+0.0	9999	300	0,1	moderate	put
52	8a97227	discard	rand	11.2199	11.220	11.220	59573.74	0.00	100.00	+0.0	9999	150	0,2,3	conservative	call
53	c8993f1	discard	rand	11.1014	11.101	11.220	58295.26	0.00	100.00	-1.1	9999	100	3	moderate	call
54	fe49237	discard	rand	11.2199	11.220	11.220	59573.74	0.00	100.00	+0.0	9999	9999	0,1,2	aggressive,conservative,moderate	call,put
55	5494ca9	discard	rand	11.2199	11.220	11.220	59573.74	0.00	100.00	+0.0	9999	9999	1,2,3	aggressive,conservative,moderate	put
56	38d905c	discard	rand	11.2199	11.220	11.220	59573.74	0.00	100.00	+0.0	9999	9999	2	moderate	call
57	5ecd1fe	discard	rand	11.2199	11.220	11.220	59573.74	0.00	100.00	+0.0	9999	200	3	conservative	put
58	83e47f6	discard	rand	11.1892	11.189	11.220	57917.65	0.00	100.00	-0.3	9999	150	3	conservative,moderate	call,put
59	468c89e	discard	rand	11.2199	11.220	11.220	59573.74	0.00	100.00	+0.0	9999	100	1	conservative	call
60	1a38cff	discard	rand	10.1231	10.295	11.220	45278.35	0.50	95.72	-8.2	9999	150	0,1,2	conservative,moderate	call,put
61	e18bfa5	discard	swap_tiers	9.1517	9.486	11.220	39812.28	1.06	92.97	-15.5	9999	100	0,1,2,3	conservative,moderate	call,put
62	4598023	discard	toggle_dte	11.4821	11.482	11.220	57366.17	0.00	100.00	+2.3	9999	100	0,2,3	conservative	call,put
63	e4e311b	discard	toggle_side	11.2199	11.220	11.220	59573.74	0.00	100.00	+0.0	9999	100	0,1,2,3	conservative	call
64	2288e70	discard	toggle_dte	11.6547	11.655	11.220	57744.66	0.00	100.00	+3.9	9999	100	0,1,3	conservative	call,put
65	6027ce1	discard	toggle_side	11.7524	11.752	11.220	56073.24	0.00	100.00	+4.7	9999	100	0,1,2,3	conservative	put
66	7acb443	discard	swap_tiers	11.7524	11.752	11.220	56073.24	0.00	100.00	+4.7	9999	100	0,1,2,3	conservative	call,put
67	645291a	discard	toggle_dte	11.7524	11.752	11.220	56073.24	0.00	100.00	+4.7	9999	100	0,1,2	conservative	call,put
68	a3d7e18	discard	swap_tiers	7.7303	8.149	11.220	33634.91	1.54	82.57	-27.4	9999	100	0,1,2,3	aggressive,moderate	call,put
69	e4e311b	discard	toggle_side	11.2199	11.220	11.220	59573.74	0.00	100.00	+0.0	9999	100	0,1,2,3	conservative	call
70	645291a	discard	toggle_dte	11.7524	11.752	11.220	56073.24	0.00	100.00	+4.7	9999	100	0,1,2	conservative	call,put
71	29441d7	discard	toggle_dte	11.7438	11.744	11.220	56609.38	0.00	100.00	+4.7	9999	100	1,2,3	conservative	call,put
72	e18bfa5	discard	swap_tiers	9.1517	9.486	11.220	39812.28	1.06	92.97	-15.5	9999	100	0,1,2,3	conservative,moderate	call,put
73	1f10573	discard	swap_tiers	10.1982	10.401	11.220	49895.86	0.59	93.27	-7.3	9999	100	0,1,2,3	aggressive	call,put
74	2288e70	discard	toggle_dte	11.6547	11.655	11.220	57744.66	0.00	100.00	+3.9	9999	100	0,1,3	conservative	call,put
75	4598023	discard	toggle_dte	11.4821	11.482	11.220	57366.17	0.00	100.00	+2.3	9999	100	0,2,3	conservative	call,put
76	29441d7	discard	toggle_dte	11.7438	11.744	11.220	56609.38	0.00	100.00	+4.7	9999	100	1,2,3	conservative	call,put
77	41dc3b4	discard	shift_stop_loss	11.6806	11.681	11.220	55364.94	0.00	100.00	+4.1	9999	50	0,1,2,3	conservative	call,put
78	6027ce1	discard	toggle_side	11.7524	11.752	11.220	56073.24	0.00	100.00	+4.7	9999	100	0,1,2,3	conservative	put
79	e4e311b	discard	toggle_side	11.2199	11.220	11.220	59573.74	0.00	100.00	+0.0	9999	100	0,1,2,3	conservative	call
80	645291a	discard	toggle_dte	11.7524	11.752	11.220	56073.24	0.00	100.00	+4.7	9999	100	0,1,2	conservative	call,put
81	e4e311b	discard	toggle_side	11.2199	11.220	11.220	59573.74	0.00	100.00	+0.0	9999	100	0,1,2,3	conservative	call
82	4598023	discard	toggle_dte	11.4821	11.482	11.220	57366.17	0.00	100.00	+2.3	9999	100	0,2,3	conservative	call,put
83	41dc3b4	discard	shift_stop_loss	11.6806	11.681	11.220	55364.94	0.00	100.00	+4.1	9999	50	0,1,2,3	conservative	call,put
84	6027ce1	discard	toggle_side	11.7524	11.752	11.220	56073.24	0.00	100.00	+4.7	9999	100	0,1,2,3	conservative	put
85	645291a	discard	toggle_dte	11.7524	11.752	11.220	56073.24	0.00	100.00	+4.7	9999	100	0,1,2	conservative	call,put
86	41dc3b4	discard	shift_stop_loss	11.6806	11.681	11.220	55364.94	0.00	100.00	+4.1	9999	50	0,1,2,3	conservative	call,put
87	073f30b	keep	shift_stop_loss	11.7677	11.768	11.220	56671.78	0.00	100.00	+4.9	9999	150	0,1,2,3	conservative	call,put
88	ea0f0df	discard	toggle_dte	11.7677	11.768	11.220	56671.78	0.00	100.00	+4.9	9999	150	0,1,2	conservative	call,put
89	bb14304	discard	swap_tiers	8.8057	9.098	11.220	38278.92	0.96	86.24	-18.9	9999	150	0,1,2,3	aggressive,moderate	call,put
90	9a27f26	discard	toggle_side	11.2199	11.220	11.220	59573.74	0.00	100.00	+0.0	9999	150	0,1,2,3	conservative	call
91	ea0f0df	discard	toggle_dte	11.7677	11.768	11.220	56671.78	0.00	100.00	+4.9	9999	150	0,1,2	conservative	call,put
92	9a27f26	discard	toggle_side	11.2199	11.220	11.220	59573.74	0.00	100.00	+0.0	9999	150	0,1,2,3	conservative	call
93	8a41cb9	discard	toggle_dte	11.6347	11.635	11.220	58170.21	0.00	100.00	+3.7	9999	150	0,1,3	conservative	call,put
94	4552769	discard	toggle_side	11.7677	11.768	11.220	56671.78	0.00	100.00	+4.9	9999	150	0,1,2,3	conservative	put
95	bb14304	discard	swap_tiers	8.8057	9.098	11.220	38278.92	0.96	86.24	-18.9	9999	150	0,1,2,3	aggressive,moderate	call,put
96	e1411c2	discard	shift_stop_loss	11.6616	11.662	11.220	57449.43	0.00	100.00	+3.9	9999	200	0,1,2,3	conservative	call,put
97	8a41cb9	discard	toggle_dte	11.6347	11.635	11.220	58170.21	0.00	100.00	+3.7	9999	150	0,1,3	conservative	call,put
98	073f30b	discard	swap_tiers	11.7677	11.768	11.220	56671.78	0.00	100.00	+4.9	9999	150	0,1,2,3	conservative	call,put
99	7acb443	discard	shift_stop_loss	11.7524	11.752	11.220	56073.24	0.00	100.00	+4.7	9999	100	0,1,2,3	conservative	call,put
100	17ef3e8	discard	toggle_dte	11.4586	11.459	11.220	57774.81	0.00	100.00	+2.1	9999	150	0,2,3	conservative	call,put
101	4552769	discard	toggle_side	11.7677	11.768	11.220	56671.78	0.00	100.00	+4.9	9999	150	0,1,2,3	conservative	put
102	d001a04	keep	toggle_dte	11.7846	11.785	11.220	56972.27	0.00	100.00	+5.0	9999	150	1,2,3	conservative	call,put
103	a8af62c	discard	toggle_side	11.2199	11.220	11.220	59573.74	0.00	100.00	+0.0	9999	150	1,2,3	conservative	call
104	c8a217a	discard	swap_tiers	10.3399	10.504	11.220	46249.20	0.47	96.94	-6.4	9999	150	1,2,3	conservative,moderate	call,put
105	a8af62c	discard	toggle_side	11.2199	11.220	11.220	59573.74	0.00	100.00	+0.0	9999	150	1,2,3	conservative	call
106	29441d7	discard	shift_stop_loss	11.7438	11.744	11.220	56609.38	0.00	100.00	+4.7	9999	100	1,2,3	conservative	call,put
107	a8af62c	discard	toggle_side	11.2199	11.220	11.220	59573.74	0.00	100.00	+0.0	9999	150	1,2,3	conservative	call
108	fb98612	discard	shift_stop_loss	11.6954	11.695	11.220	57654.03	0.00	100.00	+4.2	9999	200	1,2,3	conservative	call,put
109	8940ca8	discard	toggle_side	11.7846	11.785	11.220	56972.27	0.00	100.00	+5.0	9999	150	1,2,3	conservative	put
110	d001a04	discard	swap_tiers	11.7846	11.785	11.220	56972.27	0.00	100.00	+5.0	9999	150	1,2,3	conservative	call,put
111	a8af62c	discard	toggle_side	11.2199	11.220	11.220	59573.74	0.00	100.00	+0.0	9999	150	1,2,3	conservative	call
112	ec3829a	discard	toggle_dte	11.7846	11.785	11.220	56972.27	0.00	100.00	+5.0	9999	150	1,2	conservative	call,put
113	82dccea	discard	toggle_dte	11.6415	11.641	11.220	58470.70	0.00	100.00	+3.8	9999	150	1,3	conservative	call,put
