dte,band,band_description,time_pst,time_et,time_bucket_id,time_bucket,spread_type,flow_mode,flow_description,spread_width,n_trades,win_rate_pct,avg_credit,avg_max_risk,roi_pct,avg_pnl,total_pnl,median_pnl,min_pnl,max_pnl,pnl_std,sharpe,avg_hold_days,pass_win_rate,pass_roi,pass_min_trades,pass_sharpe,pass_avg_pnl,successful
0,P98,98th pct | strikes at 1.0th/99.0th of 100d moves,07:00,10:00,B,B (07:00-08:45 PST / 10:00-11:45 ET),put_spread,against_flow,Fade momentum (trade opposite to market move),300,12,91.7,5061.17,27022.17,18.73,477.83,5734.0,435.0,-4080.0,2440.0,1630.99,0.293,0.0,True,True,True,True,True,True
3,P95,95th pct | strikes at 2.5th/97.5th of 100d moves,10:00,13:00,C,C (09:00-12:30 PST / 12:00-15:30 ET),call_spread,with_flow,Follow momentum (trade direction of market move),200,12,83.3,3572.42,16844.25,21.21,-170.46,-2045.5,57.5,-6572.0,2632.5,2167.63,-0.079,2.6,False,True,True,False,False,False
3,P95,95th pct | strikes at 2.5th/97.5th of 100d moves,07:00,10:00,B,B (07:00-08:45 PST / 10:00-11:45 ET),put_spread,with_flow,Follow momentum (trade direction of market move),300,8,100.0,5366.62,25633.38,20.94,2686.94,21495.5,2346.5,58.0,5705.5,2047.59,1.312,2.9,True,True,False,True,True,False
3,P100,100th pct | strikes at 0th/100th of 100d moves (widest),09:30,12:30,C,C (09:00-12:30 PST / 12:00-15:30 ET),call_spread,with_flow,Follow momentum (trade direction of market move),50,21,81.0,2045.38,9811.76,20.85,-226.17,-4749.5,49.0,-4474.0,1310.0,1213.7,-0.186,2.4,False,True,True,False,False,False
3,P98,98th pct | strikes at 1.0th/99.0th of 100d moves,08:15,11:15,B,B (07:00-08:45 PST / 10:00-11:45 ET),put_spread,with_flow,Follow momentum (trade direction of market move),300,9,88.9,5396.89,25936.44,20.81,2021.06,18189.5,618.0,-5571.0,9281.5,4177.6,0.484,3.0,True,True,False,True,True,False
3,P95,95th pct | strikes at 2.5th/97.5th of 100d moves,08:00,11:00,B,B (07:00-08:45 PST / 10:00-11:45 ET),iron_condor,against_flow,Fade momentum (trade opposite to market move),50,61,82.0,1633.38,7858.49,20.78,-65.75,-4011.0,57.5,-6296.0,10304.0,2514.02,-0.026,2.8,False,True,True,False,False,False
3,P95,95th pct | strikes at 2.5th/97.5th of 100d moves,08:00,11:00,B,B (07:00-08:45 PST / 10:00-11:45 ET),iron_condor,with_flow,Follow momentum (trade direction of market move),50,61,82.0,1633.38,7858.49,20.78,-65.75,-4011.0,57.5,-6296.0,10304.0,2514.02,-0.026,2.8,False,True,True,False,False,False
3,P95,95th pct | strikes at 2.5th/97.5th of 100d moves,08:30,11:30,B,B (07:00-08:45 PST / 10:00-11:45 ET),iron_condor,with_flow,Follow momentum (trade direction of market move),50,56,83.9,1819.61,8760.02,20.77,330.96,18534.0,294.5,-4777.0,5143.5,1752.03,0.189,2.8,False,True,True,True,True,False
3,P95,95th pct | strikes at 2.5th/97.5th of 100d moves,08:30,11:30,B,B (07:00-08:45 PST / 10:00-11:45 ET),iron_condor,against_flow,Fade momentum (trade opposite to market move),50,56,83.9,1819.61,8760.02,20.77,330.96,18534.0,294.5,-4777.0,5143.5,1752.03,0.189,2.8,False,True,True,True,True,False
3,P99,99th pct | strikes at 0.5th/99.5th of 100d moves,12:00,15:00,C,C (09:00-12:30 PST / 12:00-15:30 ET),put_spread,against_flow,Fade momentum (trade opposite to market move),150,23,87.0,3037.96,14657.7,20.73,-417.87,-9611.0,97.0,-21605.0,4306.5,5944.16,-0.07,2.8,True,True,True,False,False,False
3,P99,99th pct | strikes at 0.5th/99.5th of 100d moves,12:00,15:00,C,C (09:00-12:30 PST / 12:00-15:30 ET),call_spread,against_flow,Fade momentum (trade opposite to market move),200,12,83.3,4060.67,19689.33,20.62,-830.54,-9966.5,67.5,-10256.0,2277.5,3426.27,-0.242,2.7,False,True,True,False,False,False
3,P99,99th pct | strikes at 0.5th/99.5th of 100d moves,09:30,12:30,C,C (09:00-12:30 PST / 12:00-15:30 ET),iron_condor,with_flow,Follow momentum (trade direction of market move),250,40,85.0,5444.28,26450.98,20.58,-900.24,-36009.5,282.5,-26110.0,11911.0,7333.24,-0.123,2.6,True,True,True,False,False,False
3,P99,99th pct | strikes at 0.5th/99.5th of 100d moves,09:30,12:30,C,C (09:00-12:30 PST / 12:00-15:30 ET),iron_condor,against_flow,Fade momentum (trade opposite to market move),250,40,85.0,5444.28,26450.98,20.58,-900.24,-36009.5,282.5,-26110.0,11911.0,7333.24,-0.123,2.6,True,True,True,False,False,False
3,P97,97th pct | strikes at 1.5th/98.5th of 100d moves,08:00,11:00,B,B (07:00-08:45 PST / 10:00-11:45 ET),iron_condor,with_flow,Follow momentum (trade direction of market move),300,32,78.1,5611.91,27380.91,20.5,-996.52,-31888.5,661.75,-19156.0,9035.0,6761.38,-0.147,2.7,False,True,True,False,False,False
3,P97,97th pct | strikes at 1.5th/98.5th of 100d moves,08:00,11:00,B,B (07:00-08:45 PST / 10:00-11:45 ET),iron_condor,against_flow,Fade momentum (trade opposite to market move),300,32,78.1,5611.91,27380.91,20.5,-996.52,-31888.5,661.75,-19156.0,9035.0,6761.38,-0.147,2.7,False,True,True,False,False,False
3,P95,95th pct | strikes at 2.5th/97.5th of 100d moves,12:00,15:00,C,C (09:00-12:30 PST / 12:00-15:30 ET),call_spread,against_flow,Fade momentum (trade opposite to market move),50,16,87.5,1773.5,8664.0,20.47,-266.41,-4262.5,26.75,-10256.0,3322.0,2806.79,-0.095,2.7,True,True,True,False,False,False
3,P98,98th pct | strikes at 1.0th/99.0th of 100d moves,08:00,11:00,B,B (07:00-08:45 PST / 10:00-11:45 ET),put_spread,with_flow,Follow momentum (trade direction of market move),300,9,100.0,5216.44,25616.89,20.36,2608.22,23474.0,263.5,5.0,12281.5,4647.62,0.561,3.0,True,True,False,True,True,False
3,P100,100th pct | strikes at 0th/100th of 100d moves (widest),07:00,10:00,B,B (07:00-08:45 PST / 10:00-11:45 ET),iron_condor,with_flow,Follow momentum (trade direction of market move),50,52,88.5,1831.6,8999.71,20.35,-100.72,-5237.5,99.25,-8681.0,2454.5,2147.06,-0.047,2.8,True,True,True,False,False,False
3,P100,100th pct | strikes at 0th/100th of 100d moves (widest),07:00,10:00,B,B (07:00-08:45 PST / 10:00-11:45 ET),iron_condor,against_flow,Fade momentum (trade opposite to market move),50,52,88.5,1831.6,8999.71,20.35,-100.72,-5237.5,99.25,-8681.0,2454.5,2147.06,-0.047,2.8,True,True,True,False,False,False
3,P99,99th pct | strikes at 0.5th/99.5th of 100d moves,09:30,12:30,C,C (09:00-12:30 PST / 12:00-15:30 ET),iron_condor,against_flow,Fade momentum (trade opposite to market move),200,51,84.3,4568.14,22460.65,20.34,-636.73,-32473.0,175.5,-21825.0,12539.0,6233.27,-0.102,2.7,False,True,True,False,False,False
3,P99,99th pct | strikes at 0.5th/99.5th of 100d moves,09:30,12:30,C,C (09:00-12:30 PST / 12:00-15:30 ET),iron_condor,with_flow,Follow momentum (trade direction of market move),200,51,84.3,4568.14,22460.65,20.34,-636.73,-32473.0,175.5,-21825.0,12539.0,6233.27,-0.102,2.7,False,True,True,False,False,False
3,P98,98th pct | strikes at 1.0th/99.0th of 100d moves,11:30,14:30,C,C (09:00-12:30 PST / 12:00-15:30 ET),put_spread,with_flow,Follow momentum (trade direction of market move),300,6,100.0,5204.17,25629.17,20.31,2602.08,15612.5,2195.25,173.5,6864.0,2497.55,1.042,3.0,True,True,False,True,True,False
3,P95,95th pct | strikes at 2.5th/97.5th of 100d moves,09:30,12:30,C,C (09:00-12:30 PST / 12:00-15:30 ET),iron_condor,against_flow,Fade momentum (trade opposite to market move),150,53,84.9,3428.58,16881.32,20.31,-80.43,-4263.0,161.0,-17339.0,9999.0,4978.17,-0.016,2.8,False,True,True,False,False,False
3,P95,95th pct | strikes at 2.5th/97.5th of 100d moves,09:30,12:30,C,C (09:00-12:30 PST / 12:00-15:30 ET),iron_condor,with_flow,Follow momentum (trade direction of market move),150,53,84.9,3428.58,16881.32,20.31,-80.43,-4263.0,161.0,-17339.0,9999.0,4978.17,-0.016,2.8,False,True,True,False,False,False
3,P97,97th pct | strikes at 1.5th/98.5th of 100d moves,12:30,15:30,C,C (09:00-12:30 PST / 12:00-15:30 ET),call_spread,with_flow,Follow momentum (trade direction of market move),50,24,87.5,1671.79,8244.88,20.28,-250.81,-6019.5,389.25,-17475.0,2974.5,3890.72,-0.064,2.8,True,True,True,False,False,False
3,P97,97th pct | strikes at 1.5th/98.5th of 100d moves,11:30,14:30,C,C (09:00-12:30 PST / 12:00-15:30 ET),put_spread,with_flow,Follow momentum (trade direction of market move),300,9,88.9,4935.11,24398.22,20.23,2316.94,20852.5,368.5,-1350.0,13210.5,4370.08,0.53,3.0,True,True,False,True,True,False
3,P97,97th pct | strikes at 1.5th/98.5th of 100d moves,08:45,11:45,B,B (07:00-08:45 PST / 10:00-11:45 ET),call_spread,with_flow,Follow momentum (trade direction of market move),50,20,75.0,1383.45,6841.55,20.22,-107.7,-2154.0,231.5,-4043.0,2334.0,1353.97,-0.08,2.4,False,True,True,False,False,False
3,P99,99th pct | strikes at 0.5th/99.5th of 100d moves,09:00,12:00,C,C (09:00-12:30 PST / 12:00-15:30 ET),call_spread,against_flow,Fade momentum (trade opposite to market move),300,7,71.4,5042.0,24958.0,20.2,-1565.86,-10961.0,17.5,-11610.0,1746.5,4697.45,-0.333,2.1,False,True,False,False,False,False
3,P97,97th pct | strikes at 1.5th/98.5th of 100d moves,08:00,11:00,B,B (07:00-08:45 PST / 10:00-11:45 ET),iron_condor,with_flow,Follow momentum (trade direction of market move),150,64,85.9,3408.39,16876.53,20.2,-522.84,-33462.0,216.0,-17198.0,9496.0,5122.55,-0.102,2.8,True,True,True,False,False,False
3,P97,97th pct | strikes at 1.5th/98.5th of 100d moves,08:00,11:00,B,B (07:00-08:45 PST / 10:00-11:45 ET),iron_condor,against_flow,Fade momentum (trade opposite to market move),150,64,85.9,3408.39,16876.53,20.2,-522.84,-33462.0,216.0,-17198.0,9496.0,5122.55,-0.102,2.8,True,True,True,False,False,False
3,P99,99th pct | strikes at 0.5th/99.5th of 100d moves,09:30,12:30,C,C (09:00-12:30 PST / 12:00-15:30 ET),call_spread,with_flow,Follow momentum (trade direction of market move),100,24,83.3,2551.08,12657.25,20.16,102.62,2463.0,56.0,-4474.0,3046.5,1268.66,0.081,2.5,False,True,True,True,True,False
3,P99,99th pct | strikes at 0.5th/99.5th of 100d moves,09:30,12:30,C,C (09:00-12:30 PST / 12:00-15:30 ET),iron_condor,with_flow,Follow momentum (trade direction of market move),150,50,82.0,3929.0,19491.4,20.16,-214.12,-10706.0,142.5,-14452.0,12489.0,5069.14,-0.042,2.7,False,True,True,False,False,False
3,P99,99th pct | strikes at 0.5th/99.5th of 100d moves,09:30,12:30,C,C (09:00-12:30 PST / 12:00-15:30 ET),iron_condor,against_flow,Fade momentum (trade opposite to market move),150,50,82.0,3929.0,19491.4,20.16,-214.12,-10706.0,142.5,-14452.0,12489.0,5069.14,-0.042,2.7,False,True,True,False,False,False
3,P99,99th pct | strikes at 0.5th/99.5th of 100d moves,10:00,13:00,C,C (09:00-12:30 PST / 12:00-15:30 ET),call_spread,against_flow,Fade momentum (trade opposite to market move),50,20,90.0,2006.15,9968.85,20.12,-0.3,-6.0,143.0,-4000.0,1178.5,1053.86,-0.0,2.5,True,True,True,False,False,False
3,P100,100th pct | strikes at 0th/100th of 100d moves (widest),12:00,15:00,C,C (09:00-12:30 PST / 12:00-15:30 ET),call_spread,against_flow,Fade momentum (trade opposite to market move),250,10,80.0,4456.8,22193.2,20.08,-1205.4,-12054.0,150.0,-10256.0,1393.0,3615.01,-0.333,2.7,False,True,True,False,False,False
3,P95,95th pct | strikes at 2.5th/97.5th of 100d moves,09:00,12:00,C,C (09:00-12:30 PST / 12:00-15:30 ET),call_spread,with_flow,Follow momentum (trade direction of market move),200,21,85.7,3712.38,18525.71,20.04,-212.81,-4469.0,296.5,-20646.0,6327.5,5137.03,-0.041,2.7,True,True,True,False,False,False
3,P95,95th pct | strikes at 2.5th/97.5th of 100d moves,10:00,13:00,C,C (09:00-12:30 PST / 12:00-15:30 ET),call_spread,with_flow,Follow momentum (trade direction of market move),250,12,83.3,4298.5,21493.17,20.0,-255.0,-3060.0,87.25,-8706.0,2632.5,2865.18,-0.089,2.6,False,True,True,False,False,False
3,P97,97th pct | strikes at 1.5th/98.5th of 100d moves,08:30,11:30,B,B (07:00-08:45 PST / 10:00-11:45 ET),iron_condor,against_flow,Fade momentum (trade opposite to market move),50,50,84.0,1698.44,8512.7,19.95,146.77,7338.5,84.25,-6381.0,6390.5,2064.57,0.071,2.7,False,True,True,True,True,False
3,P97,97th pct | strikes at 1.5th/98.5th of 100d moves,08:30,11:30,B,B (07:00-08:45 PST / 10:00-11:45 ET),iron_condor,with_flow,Follow momentum (trade direction of market move),50,50,84.0,1698.44,8512.7,19.95,146.77,7338.5,84.25,-6381.0,6390.5,2064.57,0.071,2.7,False,True,True,True,True,False
3,P97,97th pct | strikes at 1.5th/98.5th of 100d moves,07:00,10:00,B,B (07:00-08:45 PST / 10:00-11:45 ET),put_spread,against_flow,Fade momentum (trade opposite to market move),50,27,88.9,906.96,4556.0,19.91,-62.96,-1700.0,186.0,-4945.0,2268.0,1665.62,-0.038,2.9,True,True,True,False,False,False
3,P99,99th pct | strikes at 0.5th/99.5th of 100d moves,08:15,11:15,B,B (07:00-08:45 PST / 10:00-11:45 ET),call_spread,with_flow,Follow momentum (trade direction of market move),50,16,81.2,2141.81,10764.44,19.9,238.66,3818.5,226.75,-444.0,1168.5,375.48,0.636,2.4,False,True,True,True,True,False
3,P99,99th pct | strikes at 0.5th/99.5th of 100d moves,07:15,10:15,B,B (07:00-08:45 PST / 10:00-11:45 ET),put_spread,against_flow,Fade momentum (trade opposite to market move),100,26,84.6,1796.58,9049.58,19.85,-518.58,-13483.0,105.75,-10974.0,3907.5,3897.16,-0.133,2.8,False,True,True,False,False,False
3,P98,98th pct | strikes at 1.0th/99.0th of 100d moves,09:00,12:00,C,C (09:00-12:30 PST / 12:00-15:30 ET),call_spread,with_flow,Follow momentum (trade direction of market move),50,17,76.5,1781.29,9012.82,19.76,-434.06,-7379.0,61.5,-9653.0,3770.0,2675.86,-0.162,2.5,False,True,True,False,False,False
3,P95,95th pct | strikes at 2.5th/97.5th of 100d moves,12:00,15:00,C,C (09:00-12:30 PST / 12:00-15:30 ET),call_spread,against_flow,Fade momentum (trade opposite to market move),250,11,72.7,4313.36,21913.91,19.68,-1168.59,-12854.5,53.5,-10256.0,3644.5,4273.86,-0.273,2.6,False,True,True,False,False,False
3,P97,97th pct | strikes at 1.5th/98.5th of 100d moves,08:00,11:00,B,B (07:00-08:45 PST / 10:00-11:45 ET),iron_condor,against_flow,Fade momentum (trade opposite to market move),200,55,85.5,4131.51,21022.96,19.65,-414.24,-22783.0,455.0,-17023.0,9200.0,5514.13,-0.075,2.8,True,True,True,False,False,False
3,P97,97th pct | strikes at 1.5th/98.5th of 100d moves,08:00,11:00,B,B (07:00-08:45 PST / 10:00-11:45 ET),iron_condor,with_flow,Follow momentum (trade direction of market move),200,55,85.5,4131.51,21022.96,19.65,-414.24,-22783.0,455.0,-17023.0,9200.0,5514.13,-0.075,2.8,True,True,True,False,False,False
3,P100,100th pct | strikes at 0th/100th of 100d moves (widest),07:30,10:30,B,B (07:00-08:45 PST / 10:00-11:45 ET),call_spread,with_flow,Follow momentum (trade direction of market move),250,11,81.8,4448.45,22687.91,19.61,6.36,70.0,227.5,-2623.0,1784.0,1257.77,0.005,2.3,False,True,True,True,True,False
3,P95,95th pct | strikes at 2.5th/97.5th of 100d moves,07:45,10:45,B,B (07:00-08:45 PST / 10:00-11:45 ET),iron_condor,against_flow,Fade momentum (trade opposite to market move),150,57,86.0,3169.11,16209.58,19.55,-87.21,-4971.0,153.5,-14953.0,17225.0,5632.8,-0.015,2.8,True,True,True,False,False,False
3,P95,95th pct | strikes at 2.5th/97.5th of 100d moves,07:45,10:45,B,B (07:00-08:45 PST / 10:00-11:45 ET),iron_condor,with_flow,Follow momentum (trade direction of market move),150,57,86.0,3169.11,16209.58,19.55,-87.21,-4971.0,153.5,-14953.0,17225.0,5632.8,-0.015,2.8,True,True,True,False,False,False
3,P95,95th pct | strikes at 2.5th/97.5th of 100d moves,08:00,11:00,B,B (07:00-08:45 PST / 10:00-11:45 ET),call_spread,against_flow,Fade momentum (trade opposite to market move),50,18,77.8,1212.11,6204.56,19.54,-501.06,-9019.0,35.25,-7307.0,2549.5,2655.0,-0.189,2.7,False,True,True,False,False,False
3,P100,100th pct | strikes at 0th/100th of 100d moves (widest),12:00,15:00,C,C (09:00-12:30 PST / 12:00-15:30 ET),put_spread,against_flow,Fade momentum (trade opposite to market move),300,11,81.8,5048.0,26042.91,19.38,-1218.82,-13407.0,7.5,-29678.0,6159.0,9770.62,-0.125,2.7,False,True,True,False,False,False
3,P95,95th pct | strikes at 2.5th/97.5th of 100d moves,09:30,12:30,C,C (09:00-12:30 PST / 12:00-15:30 ET),call_spread,with_flow,Follow momentum (trade direction of market move),100,24,83.3,2387.46,12362.54,19.31,-105.31,-2527.5,96.75,-6345.0,5195.0,1988.05,-0.053,2.6,False,True,True,False,False,False
3,P98,98th pct | strikes at 1.0th/99.0th of 100d moves,09:30,12:30,C,C (09:00-12:30 PST / 12:00-15:30 ET),call_spread,with_flow,Follow momentum (trade direction of market move),50,21,81.0,2180.81,11343.0,19.23,-158.45,-3327.5,50.0,-4474.0,2335.0,1298.21,-0.122,2.5,False,True,True,False,False,False
3,P99,99th pct | strikes at 0.5th/99.5th of 100d moves,09:00,12:00,C,C (09:00-12:30 PST / 12:00-15:30 ET),call_spread,with_flow,Follow momentum (trade direction of market move),200,18,83.3,3715.89,19339.67,19.21,171.53,3087.5,123.75,-3443.0,4001.0,1579.49,0.109,2.6,False,True,True,True,True,False
3,P100,100th pct | strikes at 0th/100th of 100d moves (widest),07:00,10:00,B,B (07:00-08:45 PST / 10:00-11:45 ET),call_spread,against_flow,Fade momentum (trade opposite to market move),50,21,95.2,1816.62,9516.71,19.09,-248.36,-5215.5,35.0,-8580.0,1040.0,1929.59,-0.129,2.9,True,True,True,False,False,False
3,P99,99th pct | strikes at 0.5th/99.5th of 100d moves,08:15,11:15,B,B (07:00-08:45 PST / 10:00-11:45 ET),call_spread,with_flow,Follow momentum (trade direction of market move),100,17,82.4,2443.24,12821.47,19.06,276.56,4701.5,179.5,-944.0,1282.5,517.68,0.534,2.5,False,True,True,True,True,False
3,P99,99th pct | strikes at 0.5th/99.5th of 100d moves,11:00,14:00,C,C (09:00-12:30 PST / 12:00-15:30 ET),call_spread,against_flow,Fade momentum (trade opposite to market move),200,9,66.7,3798.33,19979.44,19.01,-1539.83,-13858.5,39.5,-8638.0,641.5,3139.6,-0.49,1.9,False,True,False,False,False,False
3,P97,97th pct | strikes at 1.5th/98.5th of 100d moves,06:30,09:30,A,A (06:30-06:50 PST / 09:30-09:50 ET),put_spread,with_flow,Follow momentum (trade direction of market move),50,15,86.7,1026.87,5406.47,18.99,-86.03,-1290.5,40.0,-5989.0,1360.0,1749.27,-0.049,2.8,True,True,True,False,False,False
3,P98,98th pct | strikes at 1.0th/99.0th of 100d moves,12:30,15:30,C,C (09:00-12:30 PST / 12:00-15:30 ET),call_spread,with_flow,Follow momentum (trade direction of market move),50,27,88.9,1439.33,7579.19,18.99,-246.3,-6650.0,407.0,-17475.0,2205.0,3619.38,-0.068,2.8,True,True,True,False,False,False
3,P95,95th pct | strikes at 2.5th/97.5th of 100d moves,10:30,13:30,C,C (09:00-12:30 PST / 12:00-15:30 ET),call_spread,against_flow,Fade momentum (trade opposite to market move),300,9,100.0,4509.89,23767.89,18.97,861.06,7749.5,563.0,3.5,2775.0,1003.77,0.858,2.7,True,True,False,True,True,False
3,P97,97th pct | strikes at 1.5th/98.5th of 100d moves,12:00,15:00,C,C (09:00-12:30 PST / 12:00-15:30 ET),call_spread,against_flow,Fade momentum (trade opposite to market move),300,8,75.0,4383.25,23116.75,18.96,152.0,1216.0,189.5,-1056.0,1262.5,776.68,0.196,2.6,False,True,False,True,True,False
3,P97,97th pct | strikes at 1.5th/98.5th of 100d moves,10:30,13:30,C,C (09:00-12:30 PST / 12:00-15:30 ET),call_spread,against_flow,Fade momentum (trade opposite to market move),300,8,100.0,4461.5,23538.5,18.95,662.62,5301.0,171.25,6.5,1935.0,810.56,0.817,2.6,True,True,False,True,True,False
3,P100,100th pct | strikes at 0th/100th of 100d moves (widest),12:00,15:00,C,C (09:00-12:30 PST / 12:00-15:30 ET),call_spread,against_flow,Fade momentum (trade opposite to market move),200,13,84.6,3630.0,19331.54,18.78,-826.38,-10743.0,194.0,-10256.0,1960.0,3234.02,-0.256,2.8,False,True,True,False,False,False
3,P98,98th pct | strikes at 1.0th/99.0th of 100d moves,09:00,12:00,C,C (09:00-12:30 PST / 12:00-15:30 ET),call_spread,with_flow,Follow momentum (trade direction of market move),150,20,75.0,2981.35,15893.65,18.76,-814.62,-16292.5,75.0,-9653.0,4001.0,3269.46,-0.249,2.6,False,True,True,False,False,False
3,P98,98th pct | strikes at 1.0th/99.0th of 100d moves,08:15,11:15,B,B (07:00-08:45 PST / 10:00-11:45 ET),call_spread,against_flow,Fade momentum (trade opposite to market move),300,10,80.0,4945.3,26454.7,18.69,-830.5,-8305.0,45.5,-10798.0,6275.5,4536.8,-0.183,2.5,False,True,True,False,False,False
3,P95,95th pct | strikes at 2.5th/97.5th of 100d moves,07:30,10:30,B,B (07:00-08:45 PST / 10:00-11:45 ET),call_spread,against_flow,Fade momentum (trade opposite to market move),50,16,87.5,1126.5,6029.75,18.68,-62.22,-995.5,112.75,-4982.0,1565.0,1382.28,-0.045,2.7,True,True,True,False,False,False
3,P100,100th pct | strikes at 0th/100th of 100d moves (widest),09:30,12:30,C,C (09:00-12:30 PST / 12:00-15:30 ET),iron_condor,with_flow,Follow momentum (trade direction of market move),50,52,80.8,1840.19,9866.88,18.65,-23.89,-1242.5,90.75,-4945.0,3020.0,1567.45,-0.015,2.7,False,True,True,False,False,False
3,P100,100th pct | strikes at 0th/100th of 100d moves (widest),09:30,12:30,C,C (09:00-12:30 PST / 12:00-15:30 ET),iron_condor,against_flow,Fade momentum (trade opposite to market move),50,52,80.8,1840.19,9866.88,18.65,-23.89,-1242.5,90.75,-4945.0,3020.0,1567.45,-0.015,2.7,False,True,True,False,False,False
3,P99,99th pct | strikes at 0.5th/99.5th of 100d moves,10:00,13:00,C,C (09:00-12:30 PST / 12:00-15:30 ET),put_spread,against_flow,Fade momentum (trade opposite to market move),300,8,87.5,4900.75,26661.75,18.38,798.19,6385.5,134.5,-8635.0,11986.5,5586.61,0.143,3.1,True,True,False,True,True,False
3,P95,95th pct | strikes at 2.5th/97.5th of 100d moves,08:45,11:45,B,B (07:00-08:45 PST / 10:00-11:45 ET),put_spread,with_flow,Follow momentum (trade direction of market move),50,11,81.8,1043.55,5683.73,18.36,-483.73,-5321.0,7.5,-5988.0,1733.5,2406.29,-0.201,2.8,False,True,True,False,False,False
3,P97,97th pct | strikes at 1.5th/98.5th of 100d moves,09:30,12:30,C,C (09:00-12:30 PST / 12:00-15:30 ET),call_spread,with_flow,Follow momentum (trade direction of market move),50,25,76.0,1873.0,10227.0,18.31,-350.62,-8765.5,50.0,-4654.0,2335.0,1496.25,-0.234,2.6,False,True,True,False,False,False
3,P99,99th pct | strikes at 0.5th/99.5th of 100d moves,08:15,11:15,B,B (07:00-08:45 PST / 10:00-11:45 ET),put_spread,with_flow,Follow momentum (trade direction of market move),50,16,87.5,1083.0,5917.0,18.3,-69.38,-1110.0,141.0,-4962.0,3570.5,2134.05,-0.033,2.8,True,True,True,False,False,False
3,P95,95th pct | strikes at 2.5th/97.5th of 100d moves,07:30,10:30,B,B (07:00-08:45 PST / 10:00-11:45 ET),call_spread,with_flow,Follow momentum (trade direction of market move),300,11,81.8,4690.73,25763.82,18.21,-514.59,-5660.5,349.5,-21860.0,6085.5,7437.36,-0.069,2.7,False,True,True,False,False,False
3,P99,99th pct | strikes at 0.5th/99.5th of 100d moves,08:45,11:45,B,B (07:00-08:45 PST / 10:00-11:45 ET),iron_condor,against_flow,Fade momentum (trade opposite to market move),250,39,84.6,4631.41,25502.26,18.16,-91.65,-3574.5,240.5,-22050.0,12648.0,5103.54,-0.018,2.7,False,True,True,False,False,False
3,P99,99th pct | strikes at 0.5th/99.5th of 100d moves,08:45,11:45,B,B (07:00-08:45 PST / 10:00-11:45 ET),iron_condor,with_flow,Follow momentum (trade direction of market move),250,39,84.6,4631.41,25502.26,18.16,-91.65,-3574.5,240.5,-22050.0,12648.0,5103.54,-0.018,2.7,False,True,True,False,False,False
3,P100,100th pct | strikes at 0th/100th of 100d moves (widest),08:15,11:15,B,B (07:00-08:45 PST / 10:00-11:45 ET),call_spread,against_flow,Fade momentum (trade opposite to market move),300,16,81.2,4640.06,25547.44,18.16,-1865.69,-29851.0,311.5,-23820.0,3790.0,6862.34,-0.272,2.6,False,True,True,False,False,False
3,P97,97th pct | strikes at 1.5th/98.5th of 100d moves,09:00,12:00,C,C (09:00-12:30 PST / 12:00-15:30 ET),call_spread,with_flow,Follow momentum (trade direction of market move),100,25,84.0,1996.24,11023.76,18.11,-188.6,-4715.0,64.0,-9653.0,3770.0,2247.34,-0.084,2.6,False,True,True,False,False,False
3,P100,100th pct | strikes at 0th/100th of 100d moves (widest),07:30,10:30,B,B (07:00-08:45 PST / 10:00-11:45 ET),call_spread,against_flow,Fade momentum (trade opposite to market move),50,13,84.6,1328.77,7363.54,18.05,-106.0,-1378.0,51.0,-4860.0,1226.5,1480.0,-0.072,2.8,False,True,True,False,False,False
3,P99,99th pct | strikes at 0.5th/99.5th of 100d moves,12:00,15:00,C,C (09:00-12:30 PST / 12:00-15:30 ET),call_spread,against_flow,Fade momentum (trade opposite to market move),50,14,92.9,1702.79,9440.07,18.04,-442.93,-6201.0,47.5,-10256.0,1945.0,2877.3,-0.154,2.7,True,True,True,False,False,False
3,P95,95th pct | strikes at 2.5th/97.5th of 100d moves,06:30,09:30,A,A (06:30-06:50 PST / 09:30-09:50 ET),call_spread,with_flow,Follow momentum (trade direction of market move),150,19,84.2,2488.79,13800.68,18.03,-198.16,-3765.0,50.0,-10625.0,7155.5,4026.79,-0.049,2.8,False,True,True,False,False,False
3,P100,100th pct | strikes at 0th/100th of 100d moves (widest),07:30,10:30,B,B (07:00-08:45 PST / 10:00-11:45 ET),call_spread,against_flow,Fade momentum (trade opposite to market move),300,7,85.7,4416.71,24511.86,18.02,-685.86,-4801.0,150.0,-12044.0,5695.0,5409.72,-0.127,2.6,True,True,False,False,False,False
3,P97,97th pct | strikes at 1.5th/98.5th of 100d moves,09:00,12:00,C,C (09:00-12:30 PST / 12:00-15:30 ET),call_spread,with_flow,Follow momentum (trade direction of market move),200,21,76.2,3397.62,18864.29,18.01,-293.67,-6167.0,75.0,-9652.0,5295.0,2744.9,-0.107,2.5,False,True,True,False,False,False
3,P98,98th pct | strikes at 1.0th/99.0th of 100d moves,10:00,13:00,C,C (09:00-12:30 PST / 12:00-15:30 ET),put_spread,against_flow,Fade momentum (trade opposite to market move),300,8,87.5,4841.5,27033.5,17.91,769.81,6158.5,19.25,-8635.0,11986.5,5590.36,0.138,2.9,True,True,False,True,True,False
